plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
60,29094,connected,,,compute-010,be6-port0,server,be-rail-leaf-07,E1/5/2,leaf
60,29095,connected,,,compute-010,be7-port0,server,be-rail-leaf-08,E1/5/2,leaf
60,29096,connected,,,compute-010,fe-p0,server,fe-leaf-01,E1/5/2,leaf
60,29097,connected,,,compute-010,fe-p1,server,fe-leaf-02,E1/5/2,leaf
60,29098,connected,,,compute-011,be0-port0,server,be-rail-leaf-01,E1/6/1,leaf
60,29099,connected,,,compute-011,be1-port0,server,be-rail-leaf-02,E1/6/1,leaf
60,29100,connected,,,compute-011,be2-port0,server,be-rail-leaf-03,E1/6/1,leaf
60,29101,connected,,,compute-011,be3-port0,server,be-rail-leaf-04,E1/6/1,leaf
60,29102,connected,,,compute-011,be4-port0,server,be-rail-leaf-05,E1/6/1,leaf
60,29103,connected,,,compute-011,be5-port0,server,be-rail-leaf-06,E1/6/1,leaf
60,29104,connected,,,compute-011,be6-port0,server,be-rail-leaf-07,E1/6/1,leaf
60,29105,connected,,,compute-011,be7-port0,server,be-rail-leaf-08,E1/6/1,leaf
60,29106,connected,,,compute-011,fe-p0,server,fe-leaf-01,E1/5/3,leaf
60,29107,connected,,,compute-011,fe-p1,server,fe-leaf-02,E1/5/3,leaf
60,29108,connected,,,compute-012,be0-port0,server,be-rail-leaf-01,E1/6/2,leaf
60,29109,connected,,,compute-012,be1-port0,server,be-rail-leaf-02,E1/6/2,leaf
60,29110,connected,,,compute-012,be2-port0,server,be-rail-leaf-03,E1/6/2,leaf
60,29111,connected,,,compute-012,be3-port0,server,be-rail-leaf-04,E1/6/2,leaf
60,29112,connected,,,compute-012,be4-port0,server,be-rail-leaf-05,E1/6/2,leaf
60,29113,connected,,,compute-012,be5-port0,server,be-rail-leaf-06,E1/6/2,leaf
60,29114,connected,,,compute-012,be6-port0,server,be-rail-leaf-07,E1/6/2,leaf
60,29115,connected,,,compute-012,be7-port0,server,be-rail-leaf-08,E1/6/2,leaf
60,29116,connected,,,compute-012,fe-p0,server,fe-leaf-01,E1/5/4,leaf
60,29117,connected,,,compute-012,fe-p1,server,fe-leaf-02,E1/5/4,leaf
60,29118,connected,,,compute-013,be0-port0,server,be-rail-leaf-01,E1/7/1,leaf
60,29119,connected,,,compute-013,be1-port0,server,be-rail-leaf-02,E1/7/1,leaf
60,29120,connected,,,compute-013,be2-port0,server,be-rail-leaf-03,E1/7/1,leaf
60,29121,connected,,,compute-013,be3-port0,server,be-rail-leaf-04,E1/7/1,leaf
60,29122,connected,,,compute-013,be4-port0,server,be-rail-leaf-05,E1/7/1,leaf
60,29123,connected,,,compute-013,be5-port0,server,be-rail-leaf-06,E1/7/1,leaf
60,29124,connected,,,compute-013,be6-port0,server,be-rail-leaf-07,E1/7/1,leaf
60,29125,connected,,,compute-013,be7-port0,server,be-rail-leaf-08,E1/7/1,leaf
60,29126,connected,,,compute-013,fe-p0,server,fe-leaf-01,E1/7/1,leaf
60,29127,connected,,,compute-013,fe-p1,server,fe-leaf-02,E1/7/1,leaf
60,29128,connected,,,compute-014,be0-port0,server,be-rail-leaf-01,E1/7/2,leaf
60,29129,connected,,,compute-014,be1-port0,server,be-rail-leaf-02,E1/7/2,leaf
60,29130,connected,,,compute-014,be2-port0,server,be-rail-leaf-03,E1/7/2,leaf
60,29131,connected,,,compute-014,be3-port0,server,be-rail-leaf-04,E1/7/2,leaf
60,29132,connected,,,compute-014,be4-port0,server,be-rail-leaf-05,E1/7/2,leaf
